a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,effect_size,answer
-1.4024121053516865,0.7866176976822317,0.9832228911109269,normal,0,0.3,TRUE,discrete_uniform,5,normal,NA,0.25,50,higher order,8.577739841304494,3.5099722033166536e-5,3.7863172688764557,FALSE
1.78739523421973,-2.894009431824088,0.6889720102772117,neglognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.5,50,higher order,16.757524612908664,2.0987343730589193e-7,0.2002814034560001,TRUE
-0.3884005453437567,2.956052946858108,0.6717354189604521,neglognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,0.5,300,higher order,144.78294748640707,3.920131341603807e-68,6.8298496051689055,TRUE
-0.118678477127105,-2.5071148476563394,1.2372846347279847,normal,0,0.3,FALSE,discrete_uniform,3,normal,NA,1,100,higher order,13.597271989031563,9.118389482736007e-9,1.2270368646314382,TRUE
-1.6805629539303482,0.33544443268328905,0.058475347235798836,neglognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,1,50,higher order,5.962510006880853,6.575548218511597e-4,1.5824168756516601,TRUE
-2.6837281258776784,1.1051187445409596,0.9102861182764173,lognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,0.5,300,higher order,192.4794517789556,1.1060088689768412e-80,30.873179733783754,TRUE
2.014932895079255,-2.0958363306708634,0.5082533336244524,uniform,0,0.6,TRUE,discrete_uniform,3,normal,NA,2,100,higher order,28.363700087900185,3.7826465253298264e-13,1.4998999350963413,TRUE
-2.9743245178833604,-1.0079755866900086,1.9422939936630428,normal,0,0.3,TRUE,discrete_uniform,9,normal,NA,2,300,higher order,287.14738822265934,4.9736340224284e-100,1.0954724322780616,TRUE
-0.48011775640770793,1.7846706071868539,1.1437562182545662,neglognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.25,100,higher order,66.54677699196709,1.8271964915312794e-26,8.054918148678853,TRUE
0.13011170458048582,1.5039196126163006,0.7321870191954076,normal,0,0.3,TRUE,discrete_uniform,6,normal,NA,0.25,100,higher order,19.212023240250186,1.51296147901832e-11,8.52559167507932,FALSE
-0.40503287175670266,2.65181982005015,0.44923000503331423,normal,0,0.3,FALSE,discrete_uniform,4,normal,NA,1,50,higher order,1.8328083676574642,0.1400203176720444,1.0840646897469801,FALSE
1.6167570753023028,1.9308389886282384,1.1389752132818103,uniform,0,0.6,FALSE,discrete_uniform,7,normal,NA,2,50,higher order,3.840831821351591,0.009354213601615265,0.6886264119904163,TRUE
-1.0081675937399268,-0.2755202567204833,1.0485779228620231,uniform,0,0.6,FALSE,discrete_uniform,5,normal,NA,1,100,higher order,5.8266915579509675,3.143602323061051e-4,0.6694630219184878,FALSE
1.9113268358632922,1.892269876319915,0.2782162562943995,normal,0,0.3,TRUE,discrete_uniform,7,normal,NA,0.5,300,higher order,91.9756053468121,1.4544927486453437e-50,4.121533248541809,TRUE
-0.7354998327791691,0.867222405038774,0.38313517114147544,lognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,0.25,300,higher order,221.66953496027398,2.6823493518820217e-87,14.62703904744779,TRUE
-2.274829032830894,0.9385670064948499,1.2698378963395953,uniform,0,0.6,FALSE,discrete_uniform,4,normal,NA,1,50,higher order,25.90032205377564,5.714228652141939e-11,3.898660736919377,TRUE
1.3285021875053644,2.1457520951516926,1.6402854388579726,neglognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.5,300,higher order,1268.3673534009986,1.3845107720867196e-183,16.653267944757115,TRUE
-0.3454336398281157,-2.8387281903997064,0.31023979373276234,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.5,100,higher order,193.58177209293706,4.2416310712732475e-40,3.0003061708063927,TRUE
-2.849400973878801,-1.6277707074768841,1.4774152436293662,neglognormal,0,0.6,FALSE,discrete_uniform,6,normal,NA,0.5,100,higher order,437.6082125394823,2.17512316924811e-59,41.10375005293642,TRUE
-2.364912916906178,-0.14452906558290124,0.8392419475130737,normal,0,0.3,TRUE,discrete_uniform,7,normal,NA,2,50,higher order,1.0288688160719524,0.40331579607449525,0.2716710586772969,FALSE
-0.7247610208578408,2.7859594062902033,0.47976263612508774,lognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,2,50,higher order,6.826820275195141,2.3983016250512067e-4,0.7154295054399582,TRUE
0.8258470259606838,-2.0187508100643754,0.5676022632978857,neglognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,0.25,300,higher order,230.98161589734292,2.8508807739387312e-89,12.855814827319858,TRUE
-2.6982086151838303,2.584106704685837,0.852964797988534,normal,0,0.3,FALSE,discrete_uniform,6,normal,NA,1,100,higher order,12.613150777735356,3.068445506671484e-8,3.278606232198842,TRUE
1.2156215971335769,-2.918513121083379,0.48412435920909047,lognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,1,50,higher order,16.197650100308223,3.6544434316866514e-8,8.276640903504818,FALSE
-1.3434377289377153,1.2935295444913208,1.0189754054881632,lognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,1,100,higher order,10.638765987148467,3.838302810512515e-7,2.166297366666668,FALSE
0.6978868134319782,-1.95894536934793,1.1688039107248187,uniform,0,0.6,FALSE,discrete_uniform,9,normal,NA,0.25,50,higher order,49.45335693288609,1.5288680393613302e-15,18.2672972495525,TRUE
0.09282868495211005,0.0623511727899313,0.9980958960950375,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.25,50,higher order,1.3357385607109913,0.2721692628918929,0.15873109891030418,FALSE
-2.9898279262706637,-1.0793533930554986,1.660093386657536,neglognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,0.5,300,higher order,1692.9802382843352,4.491690958554408e-201,40.62900879655886,TRUE
-1.6316511193290353,-2.2655815319158137,1.7811275674030185,neglognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,0.25,300,higher order,662.8865047782226,2.03477669083103e-145,41.543259063677226,TRUE
0.2042209915816784,-0.02644844725728035,1.8908516438677907,normal,0,0.3,FALSE,discrete_uniform,10,normal,NA,2,300,higher order,0.8007764053367338,0.5254854062526615,0.0031900374142299626,FALSE
-1.9916672785766423,1.5152145219035447,0.6201495942659676,lognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,1,300,higher order,52.247178142625906,3.4416903907972856e-33,5.084753127986351,TRUE
0.4062328292056918,2.3452712022699416,1.6538242823444307,uniform,0,0.6,TRUE,discrete_uniform,8,normal,NA,0.25,100,higher order,323.74569185401424,1.1503428626054888e-53,23.71460369352085,TRUE
-0.4205260667949915,1.4383638161234558,0.5072635859251022,lognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.5,100,higher order,32.09836297827647,8.529814412068866e-17,3.403867419289251,TRUE
-1.5119336592033505,2.8820449076592922,1.7177800135686994,normal,0,0.3,TRUE,discrete_uniform,4,normal,NA,0.5,50,higher order,845.8535445863694,2.933985091735247e-40,11.504397713704755,TRUE
-0.33698442159220576,1.8107950980775058,0.6102547994814813,normal,0,0.3,FALSE,discrete_uniform,4,normal,NA,2,300,higher order,2.949810319452852,0.02052480884001569,0.1311759103675951,FALSE
0.8393395221792161,1.4422686276957393,0.2202183185145259,uniform,0,0.6,TRUE,discrete_uniform,7,normal,NA,1,300,higher order,127.9249869406248,4.94977460169141e-63,2.273184253356636,TRUE
-1.475660084746778,0.7010977333411574,0.6776770069263875,lognormal,0,0.6,TRUE,discrete_uniform,6,normal,NA,1,300,higher order,15.158546747008861,2.8175067666270866e-11,1.8543969364862058,FALSE
2.0571468234993517,-2.5482155419886112,1.258425537031144,uniform,0,0.6,TRUE,discrete_uniform,10,normal,NA,1,300,higher order,173.1411691685747,6.887252231324173e-76,4.8052245515705385,TRUE
-2.7693490558303893,-1.9030442959629,1.3499802476726472,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,0.5,100,higher order,323.54048246458575,1.1823762879979145e-53,11.895392201955003,TRUE
-2.5691788159310818,0.8050016099587083,1.705978976096958,uniform,0,0.6,FALSE,discrete_uniform,8,normal,NA,0.5,100,higher order,462.6931763193683,1.8548240562894608e-60,17.039556334828657,TRUE
-0.67617715196684,0.3682495392858982,1.0136517160572112,normal,0,0.3,FALSE,discrete_uniform,9,normal,NA,0.5,100,higher order,4.275300368042767,0.003207231102336404,0.6695871192216452,FALSE
0.6183500317856669,-1.1846332387067378,1.9132669568061829,neglognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.25,300,higher order,736.4243358516496,1.797837565092028e-151,1.398078257741191,TRUE
-0.7374430750496686,-0.6680950527079403,1.0208854586817324,lognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,2,50,higher order,1.6891607600033587,0.17002460732914276,0.03088246463630082,FALSE
-2.410802811384201,0.14565806882455945,1.0236606216058135,neglognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.25,50,higher order,64.76146369918465,1.2209093181706686e-17,50.84150366154818,TRUE
-2.0470645129680634,1.0113297114148736,1.5906330905854702,normal,0,0.3,FALSE,discrete_uniform,5,normal,NA,0.5,50,higher order,130.00377613748964,2.0075315717180007e-23,5.619533834403746,TRUE
-0.46967247035354376,-0.20507885003462434,0.24896028405055404,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.25,50,higher order,26.80461073827089,3.4152573223124705e-11,1.6448354386209718,TRUE
2.2124651670455933,0.4366096439771354,0.005305327940732241,neglognormal,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.25,100,higher order,248.88936985938705,9.112350628421415e-49,49.04144927617565,TRUE
-2.936216093134135,2.886996567249298,1.86325798695907,uniform,0,0.6,TRUE,discrete_uniform,8,normal,NA,2,50,higher order,20.72163534297515,1.4145029301962511e-9,1.8767939465558243,TRUE
0.1020942684262991,-2.5408076271414757,0.8542233221232891,lognormal,0,0.6,TRUE,discrete_uniform,8,normal,NA,2,100,higher order,2.951655301058997,0.024068412615708527,0.7471759045936608,FALSE
-1.27481959015131,-1.3236867715604603,1.3969405749812722,lognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,1,100,higher order,19.51307840633033,1.0981732555134378e-11,2.0978589769511164,TRUE
-1.3086704788729548,1.0506920423358679,1.9161640466190875,lognormal,0,0.6,TRUE,discrete_uniform,7,normal,NA,0.25,100,higher order,735.2869170768424,1.9196084950604329e-69,31.06925474058885,TRUE
1.9672350590117276,2.871782939415425,1.5668614101596177,normal,0,0.3,TRUE,discrete_uniform,6,normal,NA,0.25,50,higher order,174.9478580538514,5.289351584013886e-26,8.736941861388566,TRUE
1.8838547193445265,-2.082257126457989,1.9996644938364625,neglognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,2,50,higher order,17.672204514058123,1.1996128314183353e-8,0.42108794239827907,TRUE
-1.9487321265041828,-2.2729743411764503,1.7656916175037622,neglognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.25,300,higher order,7059.62528878494,7.167848496797336e-290,92.9144106044795,TRUE
1.7809088872745633,-1.8662707074545324,0.887821510899812,normal,0,0.3,FALSE,discrete_uniform,8,normal,NA,0.5,300,higher order,105.60607658556971,1.3948912110944097e-55,6.099528048596143,TRUE
-1.1385831059888005,-2.4570446172729135,1.9187707882374525,lognormal,0,0.6,FALSE,discrete_uniform,5,normal,NA,0.25,50,higher order,2445.2025981966053,4.324288303338718e-50,12.33878550884748,TRUE
-1.1991550787352026,-0.8174269208684564,0.91392852505669,normal,0,0.3,FALSE,discrete_uniform,9,normal,NA,1,100,higher order,2.8347936422316278,0.028751155757366482,0.5800609551309129,FALSE
-0.672821328509599,2.630404789466411,1.881725306622684,uniform,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.5,300,higher order,341.03339922813245,7.000881372654932e-109,5.78905539948986,TRUE
-0.635842451825738,2.219255207106471,1.1970331519842148,neglognormal,0,0.6,TRUE,discrete_uniform,5,normal,NA,2,100,higher order,10.900657420400739,2.725424079975791e-7,0.33063447225041964,TRUE
0.6692128535360098,2.394067781511694,1.0778871141374111,uniform,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.5,50,higher order,13.448272879950098,3.4367199796503236e-7,6.301335142995318,TRUE
0.8600659039802849,0.20154260471463203,1.4036870058625937,uniform,0,0.6,FALSE,discrete_uniform,9,normal,NA,1,50,higher order,4.558012210287204,0.003705604886428087,0.576622339193141,FALSE
0.21583308326080441,-1.996108262334019,1.3903663414530456,normal,0,0.3,TRUE,discrete_uniform,5,normal,NA,2,300,higher order,4.304640541249153,0.0021247857243255177,0.1657583225421908,FALSE
2.6751975640654564,0.12225318141281605,0.2483431501314044,normal,0,0.3,TRUE,discrete_uniform,10,normal,NA,0.25,100,higher order,303.96079131546537,1.7561662046656445e-52,12.33923695671244,TRUE
0.15714472671970725,2.8135249726474285,1.6917807888239622,normal,0,0.3,FALSE,discrete_uniform,8,normal,NA,1,100,higher order,101.09487641186897,5.3378075755112876e-33,1.1308154523971452,TRUE
-2.604082896374166,2.7541052866727114,0.012701980769634247,uniform,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.5,100,higher order,1412.3579417675796,2.5483167190432432e-82,25.40804107666632,TRUE
0.6047542439773679,-0.2870645667426288,0.5317252180539072,uniform,0,0.6,TRUE,discrete_uniform,10,normal,NA,0.25,50,higher order,25.679075248542507,6.493318236576592e-11,4.004943358200289,TRUE
-0.9935923470184207,2.928051842842251,1.7120557152666152,neglognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.5,50,higher order,87.75036028594599,1.3491822614275755e-18,3.7817510229734905,TRUE
-2.6947747729718685,0.1950021693482995,1.6939459866844118,neglognormal,0,0.6,FALSE,discrete_uniform,3,normal,NA,0.5,300,higher order,1565.7802302490863,2.5491831760846996e-196,18.82852788164058,TRUE
-1.3405194240622222,1.163481458555907,1.0862509282305837,uniform,0,0.6,TRUE,discrete_uniform,3,normal,NA,0.25,50,higher order,36.66480214164471,4.925741526889271e-12,22.53243517043722,FALSE
-2.1002977369353175,-0.5048292917199433,0.8685493082739413,uniform,0,0.6,FALSE,discrete_uniform,10,normal,NA,0.25,50,higher order,183.22184408334093,2.077074779824562e-26,33.62897027572159,TRUE
-2.5745976702310145,0.8399830344133079,1.6749369585886598,normal,0,0.3,FALSE,discrete_uniform,9,normal,NA,0.25,100,higher order,1616.689906787863,5.245567006880089e-85,26.54111130924964,TRUE
1.3141914219595492,1.1830111392773688,0.7670237799175084,lognormal,0,0.6,FALSE,discrete_uniform,7,normal,NA,0.25,50,higher order,26.913794153213885,3.212106489451514e-11,13.689189093231223,FALSE
-1.1205416629090905,1.0119544034823775,0.49061232106760144,uniform,0,0.6,FALSE,discrete_uniform,6,normal,NA,2,300,higher order,13.3848593377332,4.964501111848555e-10,0.23984758811867496,TRUE
